id,device_code,uuid,mode,mean,hrv_pnn50,hrv_rmssd,hr_mean,status_basic,status_sliding,response_body,created_at,minute
837,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,67.3267326733,319.5371652875,102.51,success,,"{'HRV': {'HRV_S': {'0': 228440.0365632325}, 'HRV_AI': {'0': 43.9267554901}, 'HRV_Ca': {'0': 0.6390931292}, 'HRV_Cd': {'0': 0.3609068708}, 'HRV_GI': {'0': 46.5042372881}, 'HRV_HF': {'0': 0.0345660368}, 'HRV_LF': {'0': 0.0286875727}, 'HRV_PI': {'0': 46.2365591398}, 'HRV_SI': {'0': 48.0261324267}, 'HRV_C1a': {'0': 0.6173705242}, 'HRV_C1d': {'0': 0.3826294758}, 'HRV_C2a': {'0': 0.6499995083}, 'HRV_C2d': {'0': 0.3500004917}, 'HRV_CSI': {'0': 1.4124937568}, 'HRV_CVI': {'0': 6.065742331}, 'HRV_HFn': {'0': 0.5402478798}, 'HRV_HTI': {'0': 5.05}, 'HRV_LFn': {'0': 0.4483707646}, 'HRV_PAS': {'0': 0.2222222222}, 'HRV_PIP': {'0': 0.6336633663}, 'HRV_PSS': {'0': 0.8813559322}, 'HRV_SD1': {'0': 226.8913325089}, 'HRV_SD2': {'0': 320.482590649}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0007281997}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7048851514}, 'HRV_CVNN': {'0': 0.191687203}, 'HRV_CVSD': {'0': 0.2042352468}, 'HRV_IALS': {'0': 0.6344086022}, 'HRV_LFHF': {'0': 0.8299352599}, 'HRV_LnHF': {'0': -3.3648836757}, 'HRV_SD1a': {'0': 178.4274744437}, 'HRV_SD1d': {'0': 140.4681925964}, 'HRV_SD2a': {'0': 258.3812272319}, 'HRV_SD2d': {'0': 189.6001907257}, 'HRV_SDNN': {'0': 299.9050674879}, 'HRV_SDSD': {'0': 320.872799619}, 'HRV_TINN': {'0': 2560}, 'HRV_IQRNN': {'0': 180}, 'HRV_MCVNN': {'0': 0.0750683544}, 'HRV_MadNN': {'0': 118.608}, 'HRV_RMSSD': {'0': 319.5371652875}, 'HRV_SDNNa': {'0': 222.0329054692}, 'HRV_SDNNd': {'0': 166.8525478597}, 'HRV_pNN20': {'0': 80.198019802}, 'HRV_pNN50': {'0': 67.3267326733}, 'HRV_MeanNN': {'0': 1564.5544554455}, 'HRV_SD1SD2': {'0': 0.7079677309}, 'HRV_SampEn': {'0': 1.2411123513}, 'HRV_MedianNN': {'0': 1580}, 'HRV_CSI_Modified': {'0': 1810.718633865}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 102.51, 'message': ''}",2021-05-27 23:15:10.163393+00:00,72
838,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,71.4285714286,343.1964215778,102.4,success,,"{'HRV': {'HRV_S': {'0': 306251.2325472992}, 'HRV_AI': {'0': 52.1784384235}, 'HRV_Ca': {'0': 0.4856069236}, 'HRV_Cd': {'0': 0.5143930764}, 'HRV_GI': {'0': 51.9278096801}, 'HRV_HF': {'0': 0.0505333353}, 'HRV_LF': {'0': 0.0500792602}, 'HRV_PI': {'0': 53.2110091743}, 'HRV_SI': {'0': 51.5101469197}, 'HRV_C1a': {'0': 0.4274131865}, 'HRV_C1d': {'0': 0.5725868135}, 'HRV_C2a': {'0': 0.5072205377}, 'HRV_C2d': {'0': 0.4927794623}, 'HRV_CSI': {'0': 1.6413707203}, 'HRV_CVI': {'0': 6.1930479552}, 'HRV_HFn': {'0': 0.4719972634}, 'HRV_HTI': {'0': 4.48}, 'HRV_LFn': {'0': 0.4677560595}, 'HRV_PAS': {'0': 0.380952381}, 'HRV_PIP': {'0': 0.7142857143}, 'HRV_PSS': {'0': 0.8987341772}, 'HRV_SD1': {'0': 243.7028708717}, 'HRV_SD2': {'0': 400.0067566997}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0064501762}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7024252319}, 'HRV_CVNN': {'0': 0.238698888}, 'HRV_CVSD': {'0': 0.245359372}, 'HRV_IALS': {'0': 0.7247706422}, 'HRV_LFHF': {'0': 0.9910143464}, 'HRV_LnHF': {'0': -2.9851220561}, 'HRV_SD1a': {'0': 159.3737745051}, 'HRV_SD1d': {'0': 184.4648278867}, 'HRV_SD2a': {'0': 284.8824806082}, 'HRV_SD2d': {'0': 280.7977522131}, 'HRV_SDNN': {'0': 333.8800696371}, 'HRV_SDSD': {'0': 344.647905176}, 'HRV_TINN': {'0': 1560}, 'HRV_IQRNN': {'0': 200}, 'HRV_MCVNN': {'0': 0.1094536913}, 'HRV_MadNN': {'0': 163.086}, 'HRV_RMSSD': {'0': 343.1964215778}, 'HRV_SDNNa': {'0': 230.8224726467}, 'HRV_SDNNd': {'0': 237.5654124396}, 'HRV_pNN20': {'0': 86.6071428571}, 'HRV_pNN50': {'0': 71.4285714286}, 'HRV_MeanNN': {'0': 1398.75}, 'HRV_SD1SD2': {'0': 0.6092468859}, 'HRV_SampEn': {'0': 0.9050476403}, 'HRV_MedianNN': {'0': 1490}, 'HRV_CSI_Modified': {'0': 2626.2375134623}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 102.4, 'message': ''}",2021-05-27 23:16:09.937391+00:00,73
839,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,67.5925925926,486.5288073422,99.47,success,,"{'HRV': {'HRV_S': {'0': 472662.207202421}, 'HRV_AI': {'0': 51.0156087802}, 'HRV_Ca': {'0': 0.5220045715}, 'HRV_Cd': {'0': 0.4779954285}, 'HRV_GI': {'0': 50.6188118812}, 'HRV_HF': {'0': 0.1069454879}, 'HRV_LF': {'0': 0.0704605364}, 'HRV_PI': {'0': 50}, 'HRV_SI': {'0': 50.1452954138}, 'HRV_C1a': {'0': 0.4704042956}, 'HRV_C1d': {'0': 0.5295957044}, 'HRV_C2a': {'0': 0.5545398437}, 'HRV_C2d': {'0': 0.4454601563}, 'HRV_CSI': {'0': 1.259393972}, 'HRV_CVI': {'0': 6.3815209886}, 'HRV_HFn': {'0': 0.5779164442}, 'HRV_HTI': {'0': 3.0857142857}, 'HRV_LFn': {'0': 0.3807575565}, 'HRV_PAS': {'0': 0.4761904762}, 'HRV_PIP': {'0': 0.712962963}, 'HRV_PSS': {'0': 0.8873239437}, 'HRV_SD1': {'0': 345.6365789141}, 'HRV_SD2': {'0': 435.292623977}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0076475228}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5797680894}, 'HRV_CVNN': {'0': 0.2638829858}, 'HRV_CVSD': {'0': 0.3277923343}, 'HRV_IALS': {'0': 0.71}, 'HRV_LFHF': {'0': 0.6588453406}, 'HRV_LnHF': {'0': -2.2354360329}, 'HRV_SD1a': {'0': 237.0653918226}, 'HRV_SD1d': {'0': 251.5386612694}, 'HRV_SD2a': {'0': 324.1512389997}, 'HRV_SD2d': {'0': 290.5264923269}, 'HRV_SDNN': {'0': 391.6707650964}, 'HRV_SDSD': {'0': 488.8039375526}, 'HRV_TINN': {'0': 1900}, 'HRV_IQRNN': {'0': 240}, 'HRV_MCVNN': {'0': 0.0926625}, 'HRV_MadNN': {'0': 148.26}, 'HRV_RMSSD': {'0': 486.5288073422}, 'HRV_SDNNa': {'0': 283.9665699911}, 'HRV_SDNNd': {'0': 271.7327187302}, 'HRV_pNN20': {'0': 81.4814814815}, 'HRV_pNN50': {'0': 67.5925925926}, 'HRV_MeanNN': {'0': 1484.2592592593}, 'HRV_SD1SD2': {'0': 0.7940327032}, 'HRV_SampEn': {'0': 0.6709911887}, 'HRV_MedianNN': {'0': 1600}, 'HRV_CSI_Modified': {'0': 2192.8196267197}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 99.47, 'message': ''}",2021-05-27 23:17:10.102421+00:00,74
840,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,78.5046728972,415.7875001524,101.55,success,,"{'HRV': {'HRV_S': {'0': 458920.2044074516}, 'HRV_AI': {'0': 54.9101180633}, 'HRV_Ca': {'0': 0.5308219654}, 'HRV_Cd': {'0': 0.4691780346}, 'HRV_GI': {'0': 52.4163568773}, 'HRV_HF': {'0': 0.0345231736}, 'HRV_LF': {'0': 0.0496159529}, 'HRV_PI': {'0': 50}, 'HRV_SI': {'0': 49.9118670276}, 'HRV_C1a': {'0': 0.3816820553}, 'HRV_C1d': {'0': 0.6183179447}, 'HRV_C2a': {'0': 0.5839960609}, 'HRV_C2d': {'0': 0.4160039391}, 'HRV_CSI': {'0': 1.6754670411}, 'HRV_CVI': {'0': 6.3687072883}, 'HRV_HFn': {'0': 0.3965647083}, 'HRV_HTI': {'0': 4.4583333333}, 'HRV_LFn': {'0': 0.5699341585}, 'HRV_PAS': {'0': 0.3181818182}, 'HRV_PIP': {'0': 0.6728971963}, 'HRV_PSS': {'0': 0.8970588235}, 'HRV_SD1': {'0': 295.2743405859}, 'HRV_SD2': {'0': 494.7224257364}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0029164608}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.625862891}, 'HRV_CVNN': {'0': 0.2809161699}, 'HRV_CVSD': {'0': 0.2804416447}, 'HRV_IALS': {'0': 0.68}, 'HRV_LFHF': {'0': 1.4371782122}, 'HRV_LnHF': {'0': -3.366124483}, 'HRV_SD1a': {'0': 182.5011415489}, 'HRV_SD1d': {'0': 232.2847185593}, 'HRV_SD2a': {'0': 378.0650718626}, 'HRV_SD2d': {'0': 319.0878875233}, 'HRV_SDNN': {'0': 416.4910392218}, 'HRV_SDSD': {'0': 417.5809770774}, 'HRV_TINN': {'0': 2480}, 'HRV_IQRNN': {'0': 220}, 'HRV_MCVNN': {'0': 0.1140461538}, 'HRV_MadNN': {'0': 177.912}, 'HRV_RMSSD': {'0': 415.7875001524}, 'HRV_SDNNa': {'0': 296.8500170365}, 'HRV_SDNNd': {'0': 279.0817715655}, 'HRV_pNN20': {'0': 87.8504672897}, 'HRV_pNN50': {'0': 78.5046728972}, 'HRV_MeanNN': {'0': 1482.6168224299}, 'HRV_SD1SD2': {'0': 0.5968485058}, 'HRV_SampEn': {'0': 0.7895609102}, 'HRV_MedianNN': {'0': 1560}, 'HRV_CSI_Modified': {'0': 3315.564475272}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 101.55, 'message': ''}",2021-05-27 23:18:10.091921+00:00,75
841,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,83.8383838384,615.5402471962,93.2,success,,"{'HRV': {'HRV_S': {'0': 681068.8920716554}, 'HRV_AI': {'0': 50.1088923912}, 'HRV_Ca': {'0': 0.5233365607}, 'HRV_Cd': {'0': 0.4766634393}, 'HRV_GI': {'0': 50.2040816327}, 'HRV_HF': {'0': 0.054174091}, 'HRV_LF': {'0': 0.0580302196}, 'HRV_PI': {'0': 48.9361702128}, 'HRV_SI': {'0': 50.0818267313}, 'HRV_C1a': {'0': 0.5038781402}, 'HRV_C1d': {'0': 0.4961218598}, 'HRV_C2a': {'0': 0.5385034562}, 'HRV_C2d': {'0': 0.4614965438}, 'HRV_CSI': {'0': 1.1326793214}, 'HRV_CVI': {'0': 6.5401611542}, 'HRV_HFn': {'0': 0.4728806869}, 'HRV_HTI': {'0': 3.8076923077}, 'HRV_LFn': {'0': 0.5065404816}, 'HRV_PAS': {'0': 0.3181818182}, 'HRV_PIP': {'0': 0.6262626263}, 'HRV_PSS': {'0': 0.813559322}, 'HRV_SD1': {'0': 437.4889617194}, 'HRV_SD2': {'0': 495.5347002736}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0023575492}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7005491013}, 'HRV_CVNN': {'0': 0.2898505454}, 'HRV_CVSD': {'0': 0.3835986685}, 'HRV_IALS': {'0': 0.6276595745}, 'HRV_LFHF': {'0': 1.0711803117}, 'HRV_LnHF': {'0': -2.9155525115}, 'HRV_SD1a': {'0': 310.5498947245}, 'HRV_SD1d': {'0': 308.1504519402}, 'HRV_SD2a': {'0': 363.6372119035}, 'HRV_SD2d': {'0': 336.6342485463}, 'HRV_SDNN': {'0': 465.1076529573}, 'HRV_SDSD': {'0': 618.7028230521}, 'HRV_TINN': {'0': 3360}, 'HRV_IQRNN': {'0': 280}, 'HRV_MCVNN': {'0': 0.12355}, 'HRV_MadNN': {'0': 207.564}, 'HRV_RMSSD': {'0': 615.5402471962}, 'HRV_SDNNa': {'0': 338.1369981193}, 'HRV_SDNNd': {'0': 322.7067696263}, 'HRV_pNN20': {'0': 92.9292929293}, 'HRV_pNN50': {'0': 83.8383838384}, 'HRV_MeanNN': {'0': 1604.6464646465}, 'HRV_SD1SD2': {'0': 0.882862414}, 'HRV_SampEn': {'0': 1.3769919685}, 'HRV_MedianNN': {'0': 1680}, 'HRV_CSI_Modified': {'0': 2245.1276321137}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 93.2, 'message': ''}",2021-05-27 23:19:10.048741+00:00,76
842,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,72.5490196078,534.3451623017,98.55,success,,"{'HRV': {'HRV_S': {'0': 496214.4689925583}, 'HRV_AI': {'0': 49.946419104}, 'HRV_Ca': {'0': 0.4892853869}, 'HRV_Cd': {'0': 0.5107146131}, 'HRV_GI': {'0': 50.8111615834}, 'HRV_HF': {'0': 0.0907492782}, 'HRV_LF': {'0': 0.0617266664}, 'HRV_PI': {'0': 45.7446808511}, 'HRV_SI': {'0': 50.8847474029}, 'HRV_C1a': {'0': 0.5515500381}, 'HRV_C1d': {'0': 0.4484499619}, 'HRV_C2a': {'0': 0.4374011465}, 'HRV_C2d': {'0': 0.5625988535}, 'HRV_CSI': {'0': 1.0955234732}, 'HRV_CVI': {'0': 6.4026395336}, 'HRV_HFn': {'0': 0.5720518144}, 'HRV_HTI': {'0': 4.4347826087}, 'HRV_LFn': {'0': 0.3891033867}, 'HRV_PAS': {'0': 0.28}, 'HRV_PIP': {'0': 0.6666666667}, 'HRV_PSS': {'0': 0.8888888889}, 'HRV_SD1': {'0': 379.7072869493}, 'HRV_SD2': {'0': 415.9782458135}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0061622695}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6336861604}, 'HRV_CVNN': {'0': 0.2585003361}, 'HRV_CVSD': {'0': 0.3477300405}, 'HRV_IALS': {'0': 0.670212766}, 'HRV_LFHF': {'0': 0.6801890615}, 'HRV_LnHF': {'0': -2.3996547595}, 'HRV_SD1a': {'0': 282.0070921094}, 'HRV_SD1d': {'0': 254.2872391608}, 'HRV_SD2a': {'0': 275.1126610624}, 'HRV_SD2d': {'0': 312.0110970995}, 'HRV_SDNN': {'0': 397.2288497528}, 'HRV_SDSD': {'0': 536.9871949356}, 'HRV_TINN': {'0': 2760}, 'HRV_IQRNN': {'0': 275}, 'HRV_MCVNN': {'0': 0.1322063694}, 'HRV_MadNN': {'0': 207.564}, 'HRV_RMSSD': {'0': 534.3451623017}, 'HRV_SDNNa': {'0': 278.5812056446}, 'HRV_SDNNd': {'0': 284.6163423921}, 'HRV_pNN20': {'0': 83.3333333333}, 'HRV_pNN50': {'0': 72.5490196078}, 'HRV_MeanNN': {'0': 1536.6666666667}, 'HRV_SD1SD2': {'0': 0.9128056353}, 'HRV_SampEn': {'0': 1.05887196}, 'HRV_MedianNN': {'0': 1570}, 'HRV_CSI_Modified': {'0': 1822.8557305851}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 98.55, 'message': ''}",2021-05-27 23:20:10.012748+00:00,77
843,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,72.641509434,330.4081170455,95.99,success,,"{'HRV': {'HRV_S': {'0': 297313.5678394391}, 'HRV_AI': {'0': 50.3458920464}, 'HRV_Ca': {'0': 0.5365220404}, 'HRV_Cd': {'0': 0.4634779596}, 'HRV_GI': {'0': 50.7015902713}, 'HRV_HF': {'0': 0.0264244724}, 'HRV_LF': {'0': 0.0334281309}, 'HRV_PI': {'0': 49.0196078431}, 'HRV_SI': {'0': 51.1007144124}, 'HRV_C1a': {'0': 0.522420351}, 'HRV_C1d': {'0': 0.477579649}, 'HRV_C2a': {'0': 0.5413035355}, 'HRV_C2d': {'0': 0.4586964645}, 'HRV_CSI': {'0': 1.7173940419}, 'HRV_CVI': {'0': 6.1801848386}, 'HRV_HFn': {'0': 0.4281900818}, 'HRV_HTI': {'0': 4.24}, 'HRV_LFn': {'0': 0.5416794667}, 'HRV_PAS': {'0': 0.24}, 'HRV_PIP': {'0': 0.6509433962}, 'HRV_PSS': {'0': 0.9104477612}, 'HRV_SD1': {'0': 234.7455952845}, 'HRV_SD2': {'0': 403.1506867047}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0018594108}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7556222604}, 'HRV_CVNN': {'0': 0.2172741547}, 'HRV_CVSD': {'0': 0.21786054}, 'HRV_IALS': {'0': 0.6568627451}, 'HRV_LFHF': {'0': 1.2650444039}, 'HRV_LnHF': {'0': -3.6334647149}, 'HRV_SD1a': {'0': 169.6772955212}, 'HRV_SD1d': {'0': 162.2320275693}, 'HRV_SD2a': {'0': 296.611397935}, 'HRV_SD2d': {'0': 273.0424047754}, 'HRV_SDNN': {'0': 329.518802968}, 'HRV_SDSD': {'0': 331.9804045587}, 'HRV_TINN': {'0': 1540}, 'HRV_IQRNN': {'0': 260}, 'HRV_MCVNN': {'0': 0.1012956522}, 'HRV_MadNN': {'0': 163.086}, 'HRV_RMSSD': {'0': 330.4081170455}, 'HRV_SDNNa': {'0': 241.6285434301}, 'HRV_SDNNd': {'0': 224.5789232928}, 'HRV_pNN20': {'0': 84.9056603774}, 'HRV_pNN50': {'0': 72.641509434}, 'HRV_MeanNN': {'0': 1516.6037735849}, 'HRV_SD1SD2': {'0': 0.5822775529}, 'HRV_SampEn': {'0': 1.0615181643}, 'HRV_MedianNN': {'0': 1610}, 'HRV_CSI_Modified': {'0': 2769.4743493435}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 95.99, 'message': ''}",2021-05-27 23:21:09.964359+00:00,78
844,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,80.303030303,412.0253456963,110.2,success,,"{'HRV': {'HRV_S': {'0': 402716.766890881}, 'HRV_AI': {'0': 50.5602010202}, 'HRV_Ca': {'0': 0.5225045917}, 'HRV_Cd': {'0': 0.4774954083}, 'HRV_GI': {'0': 50.1604278075}, 'HRV_HF': {'0': 0.0965741241}, 'HRV_LF': {'0': 0.0423430943}, 'HRV_PI': {'0': 51.5873015873}, 'HRV_SI': {'0': 49.5679760663}, 'HRV_C1a': {'0': 0.4778589158}, 'HRV_C1d': {'0': 0.5221410842}, 'HRV_C2a': {'0': 0.5423824323}, 'HRV_C2d': {'0': 0.4576175677}, 'HRV_CSI': {'0': 1.4986705493}, 'HRV_CVI': {'0': 6.3119698216}, 'HRV_HFn': {'0': 0.6449437264}, 'HRV_HTI': {'0': 2.8695652174}, 'HRV_LFn': {'0': 0.282776709}, 'HRV_PAS': {'0': 0.25}, 'HRV_PIP': {'0': 0.6363636364}, 'HRV_PSS': {'0': 0.8888888889}, 'HRV_SD1': {'0': 292.4636077054}, 'HRV_SD2': {'0': 438.3065956106}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0108231701}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7020968111}, 'HRV_CVNN': {'0': 0.3101114051}, 'HRV_CVSD': {'0': 0.3427053915}, 'HRV_IALS': {'0': 0.6428571429}, 'HRV_LFHF': {'0': 0.4384517555}, 'HRV_LnHF': {'0': -2.3374444397}, 'HRV_SD1a': {'0': 202.1728125981}, 'HRV_SD1d': {'0': 211.332767127}, 'HRV_SD2a': {'0': 322.7979835564}, 'HRV_SD2d': {'0': 296.5031763196}, 'HRV_SDNN': {'0': 372.8384847881}, 'HRV_SDSD': {'0': 413.6060005175}, 'HRV_TINN': {'0': 1400}, 'HRV_IQRNN': {'0': 600}, 'HRV_MCVNN': {'0': 0.1744235294}, 'HRV_MadNN': {'0': 237.216}, 'HRV_RMSSD': {'0': 412.0253456963}, 'HRV_SDNNa': {'0': 269.3254391456}, 'HRV_SDNNd': {'0': 257.4642422057}, 'HRV_pNN20': {'0': 88.6363636364}, 'HRV_pNN50': {'0': 80.303030303}, 'HRV_MeanNN': {'0': 1202.2727272727}, 'HRV_SD1SD2': {'0': 0.6672580578}, 'HRV_SampEn': {'0': 1.1729170144}, 'HRV_MedianNN': {'0': 1360}, 'HRV_CSI_Modified': {'0': 2627.5087456247}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 110.2, 'message': ''}",2021-05-27 23:22:09.940681+00:00,79
845,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,69.3693693694,367.393769433,105.7,success,,"{'HRV': {'HRV_S': {'0': 282667.1386402561}, 'HRV_AI': {'0': 51.5011652653}, 'HRV_Ca': {'0': 0.5052241967}, 'HRV_Cd': {'0': 0.4947758033}, 'HRV_GI': {'0': 50.4633529907}, 'HRV_HF': {'0': 0.0856821371}, 'HRV_LF': {'0': 0.0226402497}, 'HRV_PI': {'0': 51.4285714286}, 'HRV_SI': {'0': 49.1613934}, 'HRV_C1a': {'0': 0.4189229236}, 'HRV_C1d': {'0': 0.5810770764}, 'HRV_C2a': {'0': 0.5546726785}, 'HRV_C2d': {'0': 0.4453273215}, 'HRV_CSI': {'0': 1.321108707}, 'HRV_CVI': {'0': 6.1582454326}, 'HRV_HFn': {'0': 0.7546560666}, 'HRV_HTI': {'0': 4.2692307692}, 'HRV_LFn': {'0': 0.1994068121}, 'HRV_PAS': {'0': 0.2592592593}, 'HRV_PIP': {'0': 0.6576576577}, 'HRV_PSS': {'0': 0.8985507246}, 'HRV_SD1': {'0': 260.9717197938}, 'HRV_SD2': {'0': 344.7720113106}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0052156087}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7416097679}, 'HRV_CVNN': {'0': 0.2116236575}, 'HRV_CVSD': {'0': 0.2547520515}, 'HRV_IALS': {'0': 0.6571428571}, 'HRV_LFHF': {'0': 0.264235353}, 'HRV_LnHF': {'0': -2.4571109103}, 'HRV_SD1a': {'0': 168.9145052734}, 'HRV_SD1d': {'0': 198.9375449456}, 'HRV_SD2a': {'0': 256.7736116085}, 'HRV_SD2d': {'0': 230.0761877394}, 'HRV_SDNN': {'0': 305.1956314634}, 'HRV_SDSD': {'0': 369.0697455282}, 'HRV_TINN': {'0': 1520}, 'HRV_IQRNN': {'0': 220}, 'HRV_MCVNN': {'0': 0.0975394737}, 'HRV_MadNN': {'0': 148.26}, 'HRV_RMSSD': {'0': 367.393769433}, 'HRV_SDNNa': {'0': 217.3301609421}, 'HRV_SDNNd': {'0': 215.0711498013}, 'HRV_pNN20': {'0': 81.981981982}, 'HRV_pNN50': {'0': 69.3693693694}, 'HRV_MeanNN': {'0': 1442.1621621622}, 'HRV_SD1SD2': {'0': 0.7569399813}, 'HRV_SampEn': {'0': 1.0075394033}, 'HRV_MedianNN': {'0': 1520}, 'HRV_CSI_Modified': {'0': 1821.9252243437}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 105.7, 'message': ''}",2021-05-27 23:23:09.996956+00:00,80
846,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,66.3551401869,305.6511761951,102.34,success,,"{'HRV': {'HRV_S': {'0': 183625.1291410067}, 'HRV_AI': {'0': 49.743742634}, 'HRV_Ca': {'0': 0.4773340877}, 'HRV_Cd': {'0': 0.5226659123}, 'HRV_GI': {'0': 49.3440968718}, 'HRV_HF': {'0': 0.0775366807}, 'HRV_LF': {'0': 0.0346256107}, 'HRV_PI': {'0': 57.4257425743}, 'HRV_SI': {'0': 48.850881448}, 'HRV_C1a': {'0': 0.4288080139}, 'HRV_C1d': {'0': 0.5711919861}, 'HRV_C2a': {'0': 0.5089175784}, 'HRV_C2d': {'0': 0.4910824216}, 'HRV_CSI': {'0': 1.2395712576}, 'HRV_CVI': {'0': 5.9709022242}, 'HRV_HFn': {'0': 0.6473245833}, 'HRV_HTI': {'0': 4.28}, 'HRV_LFn': {'0': 0.2890762001}, 'HRV_PAS': {'0': 0.32}, 'HRV_PIP': {'0': 0.691588785}, 'HRV_PSS': {'0': 0.9285714286}, 'HRV_SD1': {'0': 217.1477691316}, 'HRV_SD2': {'0': 269.1701332743}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0076179281}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.8575625224}, 'HRV_CVNN': {'0': 0.1651517722}, 'HRV_CVSD': {'0': 0.206521065}, 'HRV_IALS': {'0': 0.6930693069}, 'HRV_LFHF': {'0': 0.4465707121}, 'HRV_LnHF': {'0': -2.5570041551}, 'HRV_SD1a': {'0': 142.2003951505}, 'HRV_SD1d': {'0': 164.11958474}, 'HRV_SD2a': {'0': 192.0218261429}, 'HRV_SD2d': {'0': 188.6270896019}, 'HRV_SDNN': {'0': 244.4246227908}, 'HRV_SDSD': {'0': 307.0933201449}, 'HRV_TINN': {'0': 1400}, 'HRV_IQRNN': {'0': 170}, 'HRV_MCVNN': {'0': 0.0770181818}, 'HRV_MadNN': {'0': 118.608}, 'HRV_RMSSD': {'0': 305.6511761951}, 'HRV_SDNNa': {'0': 168.9575894954}, 'HRV_SDNNd': {'0': 176.7984969208}, 'HRV_pNN20': {'0': 77.5700934579}, 'HRV_pNN50': {'0': 66.3551401869}, 'HRV_MeanNN': {'0': 1480}, 'HRV_SD1SD2': {'0': 0.806730548}, 'HRV_SampEn': {'0': 1.2754317683}, 'HRV_MedianNN': {'0': 1540}, 'HRV_CSI_Modified': {'0': 1334.6222424787}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 102.34, 'message': ''}",2021-05-27 23:24:10.173738+00:00,81
