"Device","TimeDate","Time","PPG","HR","AccX","AccY","AccZ"
"712AF22B","Mar 11,2021 14:08:47:682","0:0:42:623","369245.0","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:685","0:0:42:626","369156.0","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:688","0:0:42:629","369152.0","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:691","0:0:42:632","369007.34","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:694","0:0:42:635","368966.34","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:697","0:0:42:638","368928.34","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:699","0:0:42:640","368827.66","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:702","0:0:42:643","368795.0","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:705","0:0:42:646","368732.0","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:708","0:0:42:649","368701.0","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:713","0:0:42:654","368656.34","68","-454","-288","946"
"712AF22B","Mar 11,2021 14:08:47:793","0:0:42:734","368416.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:796","0:0:42:737","368470.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:799","0:0:42:740","368430.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:813","0:0:42:754","368467.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:816","0:0:42:757","368471.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:819","0:0:42:760","368431.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:821","0:0:42:762","368421.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:824","0:0:42:765","368388.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:826","0:0:42:767","368389.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:831","0:0:42:772","368328.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:835","0:0:42:776","368364.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:838","0:0:42:779","368313.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:840","0:0:42:781","368329.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:846","0:0:42:787","368296.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:849","0:0:42:790","368310.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:853","0:0:42:794","368240.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:857","0:0:42:798","368249.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:860","0:0:42:801","368258.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:915","0:0:42:856","368077.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:921","0:0:42:862","368115.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:924","0:0:42:865","368120.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:930","0:0:42:871","368162.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:934","0:0:42:875","368146.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:939","0:0:42:880","368114.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:943","0:0:42:884","368089.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:948","0:0:42:889","368122.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:951","0:0:42:892","368129.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:954","0:0:42:895","368149.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:956","0:0:42:897","368120.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:958","0:0:42:899","368139.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:962","0:0:42:903","368097.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:964","0:0:42:905","368063.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:967","0:0:42:908","368062.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:969","0:0:42:910","368026.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:971","0:0:42:912","367963.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:47:974","0:0:42:915","367994.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:037","0:0:42:978","368007.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:039","0:0:42:980","367964.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:041","0:0:42:982","367997.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:044","0:0:42:985","367937.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:046","0:0:42:987","367862.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:048","0:0:42:989","367804.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:050","0:0:42:991","367801.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:053","0:0:42:994","367726.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:055","0:0:42:996","367578.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:057","0:0:42:998","367477.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:060","0:0:43:1","367365.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:062","0:0:43:3","367229.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:064","0:0:43:5","366998.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:066","0:0:43:7","366847.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:069","0:0:43:10","366691.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:071","0:0:43:12","366509.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:073","0:0:43:14","366287.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:075","0:0:43:16","366079.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:182","0:0:43:123","365640.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:184","0:0:43:125","365542.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:186","0:0:43:127","365370.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:189","0:0:43:130","365159.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:191","0:0:43:132","364965.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:193","0:0:43:134","364807.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:195","0:0:43:136","364497.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:197","0:0:43:138","364321.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:200","0:0:43:141","364178.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:202","0:0:43:143","363987.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:204","0:0:43:145","363815.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:206","0:0:43:147","363673.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:209","0:0:43:150","363550.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:211","0:0:43:152","363378.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:213","0:0:43:154","363259.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:215","0:0:43:156","363177.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:218","0:0:43:159","363143.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:221","0:0:43:162","363072.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:307","0:0:43:248","362892.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:309","0:0:43:250","362789.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:312","0:0:43:253","362753.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:314","0:0:43:255","362677.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:316","0:0:43:257","362599.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:319","0:0:43:260","362456.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:321","0:0:43:262","362332.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:323","0:0:43:264","362210.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:325","0:0:43:266","362157.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:328","0:0:43:269","362018.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:330","0:0:43:271","361863.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:332","0:0:43:273","361670.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:334","0:0:43:275","361567.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:337","0:0:43:278","361451.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:339","0:0:43:280","361321.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:341","0:0:43:282","361158.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:344","0:0:43:285","361057.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:346","0:0:43:287","360996.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:427","0:0:43:368","361024.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:430","0:0:43:371","360954.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:433","0:0:43:374","360847.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:435","0:0:43:376","360918.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:437","0:0:43:378","360834.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:439","0:0:43:380","360786.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:442","0:0:43:383","360890.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:444","0:0:43:385","360874.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:446","0:0:43:387","360853.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:448","0:0:43:389","360876.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:450","0:0:43:391","360902.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:453","0:0:43:394","360963.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:455","0:0:43:396","361110.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:457","0:0:43:398","361187.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:459","0:0:43:400","361262.66","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:462","0:0:43:403","361328.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:464","0:0:43:405","361360.0","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:466","0:0:43:407","361412.34","69","-534","-337","796"
"712AF22B","Mar 11,2021 14:08:48:607","0:0:43:548","361469.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:610","0:0:43:551","361500.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:614","0:0:43:555","361435.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:616","0:0:43:557","361326.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:619","0:0:43:560","361199.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:621","0:0:43:562","361145.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:624","0:0:43:565","361047.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:627","0:0:43:568","360978.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:629","0:0:43:570","360977.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:631","0:0:43:572","360850.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:634","0:0:43:575","360699.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:636","0:0:43:577","360564.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:638","0:0:43:579","360502.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:640","0:0:43:581","360337.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:643","0:0:43:584","360278.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:645","0:0:43:586","360114.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:647","0:0:43:588","360008.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:649","0:0:43:590","360056.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:726","0:0:43:667","359778.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:728","0:0:43:669","359745.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:731","0:0:43:672","359632.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:733","0:0:43:674","359543.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:735","0:0:43:676","359441.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:738","0:0:43:679","359311.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:740","0:0:43:681","359146.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:743","0:0:43:684","359031.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:745","0:0:43:686","358973.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:748","0:0:43:689","358898.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:750","0:0:43:691","358848.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:753","0:0:43:694","358761.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:755","0:0:43:696","358626.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:757","0:0:43:698","358495.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:760","0:0:43:701","358426.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:762","0:0:43:703","358264.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:765","0:0:43:706","358092.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:767","0:0:43:708","357917.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:847","0:0:43:788","357651.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:850","0:0:43:791","357453.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:852","0:0:43:793","357289.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:854","0:0:43:795","357108.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:856","0:0:43:797","356928.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:859","0:0:43:800","356722.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:861","0:0:43:802","356562.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:863","0:0:43:804","356324.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:865","0:0:43:806","356110.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:867","0:0:43:808","355825.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:870","0:0:43:811","355638.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:872","0:0:43:813","355388.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:874","0:0:43:815","355196.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:877","0:0:43:818","355036.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:879","0:0:43:820","354801.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:881","0:0:43:822","354567.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:883","0:0:43:824","354400.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:886","0:0:43:827","354220.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:992","0:0:43:933","354007.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:48:996","0:0:43:937","353925.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:000","0:0:43:941","353793.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:002","0:0:43:943","353670.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:005","0:0:43:946","353514.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:007","0:0:43:948","353360.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:010","0:0:43:951","353325.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:012","0:0:43:953","353280.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:015","0:0:43:956","353191.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:017","0:0:43:958","353056.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:019","0:0:43:960","353007.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:022","0:0:43:963","353004.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:024","0:0:43:965","352896.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:026","0:0:43:967","352836.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:029","0:0:43:970","352851.66","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:031","0:0:43:972","352836.34","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:033","0:0:43:974","352837.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:035","0:0:43:976","352819.0","69","-510","-492","747"
"712AF22B","Mar 11,2021 14:08:49:147","0:0:44:88","352827.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:150","0:0:44:91","352915.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:152","0:0:44:93","352922.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:154","0:0:44:95","352957.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:156","0:0:44:97","352904.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:159","0:0:44:100","352900.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:161","0:0:44:102","352922.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:163","0:0:44:104","352899.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:165","0:0:44:106","352921.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:168","0:0:44:109","352921.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:170","0:0:44:111","352882.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:172","0:0:44:113","352916.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:174","0:0:44:115","352923.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:176","0:0:44:117","352777.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:179","0:0:44:120","352778.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:181","0:0:44:122","352722.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:183","0:0:44:124","352781.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:186","0:0:44:127","352721.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:238","0:0:44:179","352447.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:241","0:0:44:182","352544.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:243","0:0:44:184","352568.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:245","0:0:44:186","352540.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:247","0:0:44:188","352548.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:250","0:0:44:191","352588.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:252","0:0:44:193","352516.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:255","0:0:44:196","352503.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:257","0:0:44:198","352484.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:259","0:0:44:200","352497.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:262","0:0:44:203","352500.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:264","0:0:44:205","352449.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:267","0:0:44:208","352458.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:269","0:0:44:210","352482.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:271","0:0:44:212","352441.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:273","0:0:44:214","352538.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:275","0:0:44:216","352559.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:277","0:0:44:218","352590.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:383","0:0:44:324","352582.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:387","0:0:44:328","352620.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:391","0:0:44:332","352684.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:393","0:0:44:334","352667.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:396","0:0:44:337","352596.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:402","0:0:44:343","352584.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:405","0:0:44:346","352613.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:407","0:0:44:348","352620.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:410","0:0:44:351","352639.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:413","0:0:44:354","352616.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:415","0:0:44:356","352639.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:417","0:0:44:358","352510.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:420","0:0:44:361","352485.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:423","0:0:44:364","352492.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:425","0:0:44:366","352469.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:427","0:0:44:368","352461.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:430","0:0:44:371","352364.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:432","0:0:44:373","352364.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:507","0:0:44:448","352377.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:510","0:0:44:451","352259.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:512","0:0:44:453","352168.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:515","0:0:44:456","352095.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:518","0:0:44:459","352055.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:520","0:0:44:461","351918.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:523","0:0:44:464","351802.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:525","0:0:44:466","351637.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:527","0:0:44:468","351517.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:530","0:0:44:471","351348.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:533","0:0:44:474","351206.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:535","0:0:44:476","351094.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:538","0:0:44:479","350993.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:540","0:0:44:481","350863.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:542","0:0:44:483","350702.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:545","0:0:44:486","350571.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:547","0:0:44:488","350430.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:550","0:0:44:491","350330.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:627","0:0:44:568","350164.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:630","0:0:44:571","350165.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:633","0:0:44:574","350056.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:636","0:0:44:577","349974.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:639","0:0:44:580","349864.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:641","0:0:44:582","349875.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:644","0:0:44:585","349675.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:647","0:0:44:588","349562.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:650","0:0:44:591","349505.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:653","0:0:44:594","349377.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:655","0:0:44:596","349367.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:658","0:0:44:599","349319.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:660","0:0:44:601","349256.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:663","0:0:44:604","349224.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:665","0:0:44:606","349157.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:668","0:0:44:609","349065.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:671","0:0:44:612","348991.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:673","0:0:44:614","349018.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:777","0:0:44:718","348902.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:780","0:0:44:721","348807.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:783","0:0:44:724","348879.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:785","0:0:44:726","348869.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:788","0:0:44:729","348850.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:791","0:0:44:732","348867.0","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:794","0:0:44:735","348825.66","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:796","0:0:44:737","348799.34","69","-422","-425","875"
"712AF22B","Mar 11,2021 14:08:49:800","0:0:44:741","348803.66","69","-422","-425","875"
